Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/15  14:00:00,377310937.7934221,0.0,0.0,156648030.75360007,0.0,189143078.4,17772727.202432977,326447.4685331798,13420653.968855903,202988282.3386821,154391113.33796055,17403336.0,31193833.000721545,0.0,87725991.32488463,106376211.74385244,22379685.48296841,39166527.314370017,142178773.73010767,0.0 
 01/15  15:00:00,373792142.3983011,0.0,0.0,156648030.75360007,0.0,189143078.4,14218181.76194638,196882.9922894614,13585968.490465176,115990587.75631328,98515251.75631328,17403336.0,72000.0,0.0,49016627.89979742,85622016.49570389,19446213.933465627,39649849.455591399,89362176.0552312,0.0 
 01/15  16:00:00,377290844.96949657,0.0,0.0,156648030.75360007,0.0,189143078.4,17772727.202432977,203850.59683512146,13523158.016628419,157227507.661866,108658676.87844774,17403336.0,31165494.783418288,0.0,49486192.560635749,106052205.14672572,19446211.12840727,39062038.49772372,96670097.02667704,0.0 
 01/15  17:00:00,405159694.63569197,0.0,0.0,156648030.75360007,32268600.0,189143078.4,14218181.76194638,172076.15278907473,12709727.567356369,122153346.49931835,104678010.49931835,17403336.0,72000.0,0.0,44302720.89465529,73585957.64091861,4400207.265095654,34777673.86382962,87972609.18527955,0.0 
 01/15  18:00:00,440952609.22428879,0.0,0.0,156648030.75360007,64537200.0,189143078.4,17772727.202432977,253215.22150395384,12598357.646751706,207238678.49475966,158825007.92578186,17403336.0,31010334.56897781,0.0,66755570.97738309,79464763.65760999,4400207.263772346,34698222.64957595,128697891.41965989,0.0 
 01/15  19:00:00,437372534.0253481,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14218181.76194638,258226.33897578968,12567816.770825876,180655504.10185994,163180168.10185994,17403336.0,72000.0,0.0,67642207.62729669,53300610.220485609,4400207.264571797,34632378.92533966,125363206.37669674,0.0 
 01/15  20:00:00,449473705.73592808,0.0,0.0,156648030.75360007,64537200.0,189143078.4,24660651.065855065,385869.3431448061,14098876.17332813,262069817.47632266,244594481.47632266,17403336.0,72000.0,0.0,110756129.61030922,54160219.66580737,4400207.265321,41151030.85485279,188608859.97673736,0.0 
 01/15  21:00:00,471059518.9106595,0.0,0.0,156648030.75360007,64537200.0,189143078.4,46358489.92420662,378817.38726673039,13993902.445586108,252694497.74610675,235219161.74610675,17403336.0,72000.0,0.0,124210150.49989927,39861266.02693164,4400207.265306155,40692898.67788494,172584672.37225078,0.0 
 01/15  22:00:00,485758724.354848,0.0,0.0,156648030.75360007,64537200.0,189143078.4,61418624.135556448,828265.2891942908,13183525.776497214,554497924.1543409,409655958.8562821,17403336.0,127438629.2980587,0.0,236226067.4289038,37780995.01371022,90377260.2667019,37228938.2143062,298817937.0929262,0.0 
 01/15  23:00:00,543488652.3694528,0.0,0.0,156648030.75360007,64537200.0,189143078.4,120366811.3668234,728937.900251266,12064593.948778052,400169306.44152316,382693970.44152316,17403336.0,72000.0,0.0,269877700.0689393,26997989.556365245,4400207.265326257,32437872.784524476,280190474.17187646,450.723623345257 
 01/15  24:00:00,541553450.5539686,0.0,0.0,156648030.75360007,64537200.0,189143078.4,114647568.73003656,948082.3705671759,15629490.299764863,478326217.13146266,460850881.13146266,17403336.0,72000.0,0.0,332422969.01879248,32579754.595981279,4400207.26527809,36116357.12557219,364162794.4819421,0.0 
 01/16  01:00:00,544550877.4816319,0.0,0.0,156648030.75360007,64537200.0,189143078.4,121264107.91623736,908718.7227482195,12049741.689046132,461357012.01276019,443881676.01276019,17403336.0,72000.0,0.0,329406198.7690964,24812415.540548445,4406143.747107703,32349841.65219652,332322276.0052708,0.0 
 01/16  02:00:00,545329385.8924583,0.0,0.0,156648030.75360007,64537200.0,189143078.4,121737016.57399054,1223510.3232823597,12040549.841585339,590510599.5632844,542097098.6701553,17403336.0,31010164.893129019,0.0,404025810.46929278,29986133.1179391,4406143.747045086,32295360.465174173,429033018.25018146,0.0 
 01/16  03:00:00,588246427.2460795,0.0,0.0,156648030.75360007,64537200.0,189143078.4,164738652.47274924,1148608.3183272617,12030857.301402884,552370698.0989871,534895362.0989871,17403336.0,72000.0,0.0,427978160.82759746,23324571.793306024,4406143.747144909,32237911.612084055,400856115.95296648,0.0 
 01/16  04:00:00,561255625.4530456,0.0,0.0,156648030.75360007,64537200.0,189143078.4,137486908.82644005,1415109.4609512555,12025298.01205424,603005350.1888019,585530014.1888019,17403336.0,72000.0,0.0,456471210.32785287,28824048.63888545,4406143.747149693,32204961.034519867,471122787.53176638,0.0 
 01/16  05:00:00,565874671.0053822,0.0,0.0,156648030.75360007,64537200.0,189143078.4,140789132.36952345,1190226.64181475,13567002.840443919,552305588.4486665,534830252.44866648,17403336.0,72000.0,0.0,415361899.4567901,22898217.98550431,4406143.747142859,38785916.961268577,405618193.498373,906.9098298101969 
 01/16  06:00:00,578716072.429609,0.0,0.0,156648030.75360007,64537200.0,189143078.4,153453255.5619239,1469005.6288498552,13465502.085235093,625476696.785146,608001360.785146,17403336.0,72000.0,0.0,482464167.4524935,28361315.07333634,4406143.747126436,38347952.273916598,488025036.71736779,0.0 
 01/16  07:00:00,587657180.8227292,0.0,0.0,156648030.75360007,64537200.0,189143078.4,162526404.64777936,1233805.525690184,13568661.495659583,591694465.7454318,543280703.5502662,17403336.0,31010426.195165595,0.0,436520357.08164587,22293376.565636424,4406143.7470891219,39543692.70994947,412861714.9782109,0.0 
 01/16  08:00:00,476999572.1754462,0.0,0.0,156648030.75360007,21512400.0,189143078.4,95358794.16276047,1233323.603133126,13103945.255952556,516512810.04746976,499037474.04746976,17403336.0,72000.0,0.0,364491370.1971143,31825618.821572428,4406143.747114882,37860207.10871186,409206023.074206,0.0 
 01/16  09:00:00,412101198.7836502,0.0,0.0,156648030.75360007,0.0,189143078.4,52353739.60433218,814296.2751652617,13142053.750552744,377647845.9052007,360172509.9052007,17403336.0,72000.0,0.0,236872477.90420828,29918513.58602764,7343572.911460964,38083485.4320883,283552183.73557856,0.0 
 01/16  10:00:00,400709974.85101976,0.0,0.0,156648030.75360007,0.0,189143078.4,40904132.36814726,716260.8638594316,13298472.465413,379470013.1378995,331026174.920179,17403336.0,31040502.21772044,0.0,206750634.56698735,44053789.9696247,7343572.909183827,38846482.00540866,281786921.4064462,0.0 
 01/16  11:00:00,373827655.3330528,0.0,0.0,156648030.75360007,0.0,189143078.4,14218181.76194638,474211.2986076434,13344153.11889874,261253894.23958714,243778558.23958714,17403336.0,72000.0,0.0,131904366.19194761,36795910.47141961,7343572.902515201,38321294.706797379,203180484.33999706,0.0 
 01/16  12:00:00,380703855.83147516,0.0,0.0,156648030.75360007,0.0,189143078.4,17772727.202432977,377472.69834105999,16762546.777101053,228674084.81475107,211198748.81475107,17403336.0,72000.0,0.0,105044921.59392739,59390307.16783195,7343572.910847481,41096513.203602958,183628410.0081311,0.0 
 01/16  13:00:00,373695403.45014849,0.0,0.0,156648030.75360007,0.0,189143078.4,14218181.76194638,188969.27351106809,13497143.26109092,159084822.79052077,110641003.02331557,17403336.0,31040483.767205214,0.0,52303129.36731859,77282464.30373168,7343572.90987133,37409669.767379458,95116146.1480548,0.0 
 01/16  14:00:00,374731382.3761272,0.0,0.0,156648030.75360007,0.0,189143078.4,14832610.855453376,134267.01040367914,13973395.356670138,97716715.0786246,80241379.0786246,17403336.0,72000.0,0.0,30701748.788111405,90381533.81325819,7343572.882519582,39128712.88387894,71411633.43864674,0.0 
 01/16  15:00:00,364875884.12105837,0.0,0.0,156648030.75360007,0.0,189143078.4,4886534.481430549,32267.676881556647,14165972.809146144,35238287.20431707,17762951.20431707,17403336.0,72000.0,0.0,4599993.943032253,28468245.988882428,4406143.7470385259,39696294.27023434,16825762.349856646,0.0 
 01/16  16:00:00,363570603.3250943,0.0,0.0,156648030.75360007,0.0,189143078.4,3664900.861072912,18779.86008284707,14095813.450338422,26463892.83335916,8988556.83335916,17403336.0,72000.0,0.0,1580461.9002922467,23588972.176634097,4406143.746526983,39159778.03942323,8661768.188032369,0.0 
 01/16  17:00:00,383074785.14988359,0.0,0.0,156648030.75360007,21512400.0,189143078.4,2443267.2407152748,13958.013351341247,13314050.742216906,23279101.747109638,5803765.747109637,17403336.0,72000.0,0.0,1270102.82801335,16267324.290731088,4406143.746028972,34928963.005097839,5468344.652851718,0.0 
 01/16  18:00:00,427266325.9453385,0.0,0.0,156648030.75360007,64537200.0,189143078.4,3664900.861072912,18296.56763981181,13254819.363025789,57163174.72989705,8749988.105836198,17403336.0,31009850.624060859,0.0,1673070.6805876005,23585481.16946526,4406143.741944284,34902393.87126696,8317682.631800523,0.0 
 01/16  19:00:00,434295583.67362669,0.0,0.0,156648030.75360007,64537200.0,189143078.4,10663636.321459782,47819.74466481474,13255818.453901997,46318543.71646902,28843207.71646902,17403336.0,72000.0,0.0,4904733.856814073,70111342.20165181,4406143.7442752639,34908248.676408488,25910184.573353638,0.0 
 01/16  20:00:00,435491675.0525659,0.0,0.0,156648030.75360007,64537200.0,189143078.4,10287664.084139716,47548.42662291124,14828153.388203197,46529439.17788863,29054103.177888629,17403336.0,72000.0,0.0,4729503.151879749,65682808.07400793,4406143.747060024,41510398.89343696,25835203.52685814,0.0 
 01/16  21:00:00,435208348.49829366,0.0,0.0,156648030.75360007,64537200.0,189143078.4,10107997.221574124,48272.810958718575,14723769.312160753,47378619.44252785,29903283.442527858,17403336.0,72000.0,0.0,5199246.337095941,62268653.92309351,4406143.746916175,41101016.82601365,26296797.573348315,0.0 
 01/16  22:00:00,435106722.4074069,0.0,0.0,156648030.75360007,64537200.0,189143078.4,10804763.9859211,66113.59649467394,13907535.671391033,91146979.56779102,42733657.141909,17403336.0,31009986.42588202,0.0,9894598.423580867,61562943.46675147,4406143.746765727,37721386.46647346,36017203.73269669,0.0 
 01/16  23:00:00,437416851.0237026,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14218181.761946379,89318.82064226142,12781041.28751398,77227233.81611523,59751897.81611523,17403336.0,72000.0,0.0,14460520.789307544,81025651.18770135,4406143.743979882,33018990.42571089,49535924.31063748,0.0 
 01/16  24:00:00,439901273.602574,0.0,0.0,156648030.75360007,64537200.0,189143078.4,13466237.287306242,92411.20025661079,16014315.961411072,80078362.06204301,62603026.062043007,17403336.0,72000.0,0.0,15168108.450080958,72696323.92677912,4406143.7463785209,36726674.142560739,51257707.30065924,0.0 
 01/17  01:00:00,437499619.64021888,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14359309.426407695,111092.61475285399,12700908.445458286,91649449.45658678,74174113.45658678,17403336.0,72000.0,0.0,17972108.30360383,71698374.80004177,7353153.966787077,33047494.88409115,60678179.1638278,0.0 
 01/17  02:00:00,438921477.6968031,0.0,0.0,156648030.75360007,64537200.0,189143078.4,15799149.1074352,132848.55015051817,12661170.885617312,139121606.6929829,90678002.73949823,17403336.0,31040267.953484704,0.0,22937645.6641308,75096122.61223004,7353153.963856753,33067510.415152998,72943439.70694658,0.0 
 01/17  03:00:00,437444203.85872748,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14359309.426407695,139323.02755831113,12617262.251161408,113561442.81134485,96086106.81134485,17403336.0,72000.0,0.0,24034715.58225579,60899831.38960547,7353153.966427497,33055175.280568307,76416871.3015159,221.270187637343 
 01/17  04:00:00,439467448.29265406,0.0,0.0,156648030.75360007,64537200.0,189143078.4,16409965.91761402,187007.21603405354,12542166.005405982,148661871.4067136,131186535.4067136,17403336.0,72000.0,0.0,34154082.009481627,60970462.919700149,7353153.967888507,33025807.905696066,102051537.32539884,0.0 
 01/17  05:00:00,445615858.24895259,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14970126.236586515,203555.73247466566,20113867.126291284,190919989.99332295,142475962.4947988,17403336.0,31040691.49852413,0.0,39113939.38455837,46771195.818094838,7353153.967298019,65722007.24945198,109371007.59917499,0.0 
 01/17  06:00:00,446429755.4473961,0.0,0.0,156648030.75360007,64537200.0,189143078.4,17020782.72779284,267924.303867884,18812739.262135306,204281659.76155586,186806323.76155586,17403336.0,72000.0,0.0,58864481.77227555,49595034.89888327,7353153.967662999,60402800.282990578,141752480.92009337,0.0 
 01/17  07:00:00,700957460.5969379,0.0,11588.371330007183,156648030.75360007,64537200.0,191659478.4,260023104.76502938,12253673.784731452,15824384.522247013,6678722072.486223,6661246736.486223,17403336.0,72000.0,0.0,1744582725.584095,39229159.06063991,7353153.965374709,47609193.51450272,5024127426.286135,85561.77657926653 
 01/17  08:00:00,1290256883.9631012,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,7391689.600310785,14502542.397761135,5563578742.195451,5450948976.582674,17403336.0,95226429.61277655,0.0,1000673340.9913446,61223633.50872533,79375611.94668162,37150600.42916006,4304249690.291035,0.0 
 01/17  09:00:00,1596764230.1152039,0.0,9472.188682312533,795167668.7999998,0.0,524349514.9186813,260023104.76502938,2383594.2685609159,14830875.174250124,4241577428.751011,3983054724.6751368,130525020.0,127997684.07587442,0.0,102777402.83824967,269670806.0931082,103892327.7382886,38933214.16659573,3153347221.342736,70260.74239746716 
 01/17  10:00:00,1596351647.2305239,0.0,9490.726087970284,795167668.7999998,0.0,524349514.9186813,260023104.76502938,1585995.9047946933,15215872.115930938,3555717061.6756079,3230715177.506911,130525020.0,194476864.16869698,0.0,27395057.948537455,456854278.3907076,142128042.43967725,40372045.12082899,2531971298.5720598,66166.94316717732 
 01/17  11:00:00,1617642851.5092884,0.0,5890.254059113715,795167668.7999998,0.0,545953921.3186814,260023104.76502938,972536.8471220721,15519729.5243964,2808834464.214044,2440080507.814536,174033360.00000004,194720596.39950789,0.0,4054610.359925111,573330299.6545047,146540852.5444125,41025663.989698868,1915199850.2123669,38652.814375140355 
 01/17  12:00:00,1620911852.572198,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260109226.64606197,622260.338311636,19058775.46914281,2098283455.1764158,1728670476.1929484,174033360.00000004,195579618.98346747,0.0,0.0,764394097.476295,159776546.5203373,45363625.63340064,1359326550.9884408,0.0 
 01/17  13:00:00,1618264494.5299602,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260837954.56637467,378643.420385636,15926306.424518774,1597462037.1765707,1227090150.4536787,174033360.00000004,196338526.72289188,0.0,0.0,846874061.4706093,170070972.65019999,41481710.69329824,966324757.3084173,0.0 
 01/17  14:00:00,1597279047.275473,0.0,0.0,795167668.7999998,0.0,524349514.9186813,261319012.38547916,328511.112452814,16114340.05886016,1530886196.8780945,1214356338.7162419,87016680.00000002,229513178.16185258,0.0,0.0,807759617.1774862,175953504.66371627,42380026.02943428,953123835.5234056,0.0 
 01/17  15:00:00,1596194793.2367008,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260306645.20200289,344547.7331572579,16026416.582859641,1637441475.7152539,1355899998.0840989,87016680.00000002,194524797.63115458,0.0,0.0,790411334.5476977,143599601.93784724,42272425.90679484,1059089192.7502079,0.0 
 01/17  16:00:00,1567687939.3234902,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260119386.2010182,420183.3848111171,15772729.878320417,1506571960.7644015,1326717571.6583424,17403336.0,162451053.10605905,0.0,0.0,927420838.217278,149481693.86194957,41172248.50095438,1032082134.4611921,0.0 
 01/17  17:00:00,1570977035.2378429,0.0,0.0,795167668.7999998,21512400.0,478868630.4,260023104.76502938,597693.1223988421,14807538.150414654,1441462877.0862857,1263080788.6212915,17403336.0,160978752.4649943,0.0,0.0,1208664594.7307683,122487893.48898514,36043129.40684006,976528354.7005998,0.0 
 01/17  18:00:00,1326910329.5345836,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,889404.599645078,14633472.96990946,2109217366.0117393,1930842185.4670864,17403336.0,160971844.5446528,0.0,621575.76496072,936730463.3205391,122487917.08634125,35632066.68802535,1499666556.697698,0.0 
 01/17  19:00:00,1327012646.9696444,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,1060233.4320658693,14564961.57254924,2326751749.732449,2147664829.5344326,17403336.0,161683584.1980164,0.0,1801980.3847759595,912460327.9890547,135723468.74210847,35569841.82399137,1671307193.6771737,0.0 
 01/17  20:00:00,1326953718.0272122,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,994803.7501855012,14571462.311997433,2304784458.433589,2224773991.759732,17403336.0,62607130.67385746,0.0,2824493.0301842468,890080814.2963135,36765702.991849128,35698960.01899408,1735848798.7625936,0.0 
 01/17  21:00:00,1327012518.5347563,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,1068538.2735654768,14556528.29616165,2414485061.995454,2365784576.865775,17403336.0,31297149.129678795,0.0,8669472.823266395,857751391.5155174,32353845.0401835,35766681.08344457,1844021462.7446519,0.0 
 01/17  22:00:00,422975181.59815207,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,38325.59428593395,12608546.850266012,48701812.64074498,0.0,17403336.0,31298476.640744978,0.0,0.0,0.0,32353843.254683019,32932452.54170409,0.0,0.0 
 01/17  23:00:00,423287114.9829314,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,20854.863313248068,12937950.966018044,48548560.60544665,0.0,17403336.0,31145224.605446645,0.0,0.0,0.0,17647565.87301884,34692979.68416362,0.0,0.0 
 01/17  24:00:00,426946444.22251155,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,15714.326092115502,16602420.742819267,48503653.98099198,0.0,17403336.0,31100317.98099198,0.0,0.0,0.0,13235676.09452129,40130067.76370218,0.0,0.0 
